idade,renda,patrimonio,experiencia,perfil_risco,horizonte,tem_emergencia,conhecimento,alloc_renda_fixa,alloc_acoes_brasil,alloc_acoes_internacional,alloc_fundos_imobiliarios,alloc_commodities,alloc_criptomoedas
74,30414.23169369469,570977.6524981993,12,0.47551648076880426,25,1,0.3841601830924817,0.367045110400007,0.20357749862864724,0.12909693017133123,0.1656557342830299,0.10437558150697643,0.030249145010008163
63,8504.256099524115,985773.6651975521,27,0.23340189104612566,15,1,0.22646060375805488,0.7777501288919138,0.05294462001175798,0.02252799283036297,0.11941269341190532,0.027364564854059928,0.0
47,49004.89557535559,647659.5856402947,25,0.5164319948954206,23,1,0.5484734211753962,0.39883680360690854,0.2635889263694489,0.1514140609221914,0.09693075847299404,0.06325456419918182,0.025974886429275253
74,10791.225096726841,811016.110262656,28,0.2052311085710017,18,0,0.6082976137418968,0.7799146592038845,0.14134331217043716,0.0,0.05471140767061867,0.02403062095505961,0.0
21,45064.660834280316,726558.7872242619,17,0.7909853292083079,4,0,0.8628000341287271,0.2570724348133007,0.260395723802246,0.16661409105459726,0.09046825699917428,0.0970496306637626,0.12839986266691925
69,23166.33467414173,127666.63498230535,4,0.4459375834671105,13,1,0.49402749286686887,0.4500441109328738,0.1937097678688309,0.13542216255793607,0.16494613607970857,0.055877822560650575,0.0
19,8739.372248666637,904163.683956075,3,0.6693799826927568,22,1,0.3246001072796505,0.13274865033655786,0.2822478439061962,0.28931078348001493,0.08449883793157732,0.1264872456788838,0.08470663866676978
27,9226.06615305947,9666.266690182334,8,0.8143349633491466,24,1,0.48620706489663,0.2360808454017175,0.3499169805464197,0.19650916224888415,0.07406959846834317,0.08282151898810682,0.060601894346528636
22,14566.655331292675,397681.13514503435,17,0.5622204053804721,18,1,0.4617733043112914,0.3972496031547588,0.20851573581095909,0.11626893362158267,0.1941407277382139,0.06060206911641822,0.023222930558067404
70,39695.27208546022,104758.25953849804,5,0.1642837092585604,26,0,0.13484636251872384,0.7447947801269368,0.09150591986097326,0.0019736703950785717,0.12485502241042354,0.03687060720658787,0.0
46,2538.5818608243158,370923.42510906496,19,0.5829974191345959,3,1,0.08417043656020384,0.4177018362786558,0.24672351137887674,0.15909105044866673,0.12571227927096248,0.044056370550298034,0.006714952072540306
57,24736.848070885553,537770.7777946095,27,0.5592067545485025,6,0,0.4027012862319639,0.4453388598491536,0.2078589196107884,0.10733906750548035,0.13083944275090822,0.055312522880579286,0.05331118740309012
59,42925.603742617976,467103.69231426995,19,0.03297044402964344,16,0,0.0737098186722438,0.7005263264474809,0.14544783540598974,0.024033940859988646,0.06435469432519146,0.04785760560619808,0.01777959735515119
38,48276.33314814014,571682.3260992711,9,0.45334119874086753,1,0,0.33512426669622475,0.3751033585462345,0.193747245809364,0.14805157495383622,0.1526333247068596,0.07842659689174429,0.0520378990919613
72,49506.15307247206,207885.87191937547,24,0.4936577745993143,5,1,0.45982243090917896,0.3857607957171234,0.24068259435661493,0.1784998736677565,0.12161648997983408,0.060702553124575835,0.012737693154095363
64,4308.881174067987,428761.50770350394,3,0.37515621918985986,4,1,0.7575838327190574,0.3891682876545772,0.20797297183001037,0.17996574886172642,0.15404209698747248,0.06885089466621339,0.0
55,17749.937479289125,900591.9006282613,7,0.5205138188787058,19,1,0.9646855564468417,0.4254277793276418,0.19095303543302783,0.18348231990222236,0.13750826923879036,0.04735369353311059,0.015274902565207044
19,44222.18846470685,351392.8888445126,26,0.8210668976470579,26,1,0.7017360104605791,0.1715279651494277,0.3513282614186208,0.20027063310521306,0.07364826310415515,0.06178349002748047,0.14144138719510282
74,25194.705077260416,390640.65480433905,19,0.2639371039447812,10,0,0.06111357612834434,0.7175664958787502,0.12576509612358128,0.015805566863779964,0.11303022676880788,0.01762668975672602,0.010205924608354698
65,49910.56215673078,825414.4375738107,28,0.2895110977331349,23,1,0.6519126067329519,0.7106001142785162,0.0575871138443986,0.04409459635121943,0.1536807563993839,0.027566232251145895,0.006471186875335937
66,45471.209494200055,56952.867295681164,13,0.055798510003482626,18,0,0.18630961750245023,0.7590874016050932,0.07448670671195755,0.012922548097673016,0.0969822884015057,0.056118244315339585,0.00040281086843089797
54,15578.161750575115,584506.0359833142,10,0.29674633555930485,29,0,0.6533399244188108,0.6597079312649841,0.09729415498725144,0.07243379492291115,0.12178946400387075,0.0487746548209826,0.0
18,11663.087197992454,823729.8801341698,27,0.7410893228246166,15,0,0.6456853251742407,0.1804426405482164,0.2886752372367961,0.22053438483521012,0.05216611000701002,0.13100541674681548,0.12717621062595186
60,2678.4741077053586,274280.3762251319,26,0.31396874664973,21,1,0.10150385830353548,0.44221938285291534,0.2083595034688753,0.14773536879497803,0.0953113995950145,0.06054063944075268,0.045833705847463976
25,44664.71704821543,109881.96973520104,9,0.8227669954400743,26,1,0.45231417476347757,0.11294816799522522,0.29407070771580746,0.25149442716468257,0.12442539008194008,0.12405662964566486,0.09300467739667992
22,48134.313132986485,857197.587224554,24,0.7513867961783461,20,0,0.5993003890163725,0.13742441715536216,0.3245409018230122,0.2053529261972601,0.08626931658863518,0.1113647102541566,0.13504772798157386
56,21267.22561812034,373304.97768381046,20,0.031851551242163156,8,0,0.791532618666892,0.713990978642639,0.11178605581859823,0.0319636705531214,0.08856802025160519,0.04372000838781215,0.009971266346223879
38,35097.61433098901,586384.0220928984,7,0.7233874805409662,11,0,0.6561370440820199,0.3058486952042753,0.35080754752845805,0.14855300925514395,0.04049213424437161,0.08579139221336717,0.06850722155438381
68,35374.46907847893,387930.53765487205,6,0.16983921886461273,19,0,0.24241591254486383,0.8049813950207975,0.10578191120348056,0.024294056168998955,0.06400487193222404,0.0,0.000937765674498943
68,47581.63561157141,796683.6460730265,26,0.5793923023625156,16,1,0.5430125100143456,0.42564766533187987,0.2667189848170785,0.11408972111354025,0.11456032987915762,0.0450986970278682,0.0338846018304755
73,9188.055031522072,11497.972397297774,14,0.3758585207392417,17,1,0.8575531270999133,0.4397423465710161,0.20313697074758386,0.1309106038708541,0.1429873847670439,0.04560255862390554,0.03762013541959677
48,37743.946275300026,946381.8474880538,20,0.7272611345054709,13,0,0.0732315042772339,0.15180283647096035,0.3324509060720601,0.16358249567594277,0.11147650692402811,0.1612576782231013,0.0794295766339073
42,23384.936085331647,133342.4636440954,23,0.7365796436914132,21,1,0.04550423779029611,0.18503855506933325,0.30140367543650887,0.30775424020740927,0.09198297058782617,0.033719499550088655,0.08010105914883374
39,35345.51951282217,9883.287775461436,19,0.5269189406284902,1,0,0.6113307533028527,0.4313037516774017,0.23789422202485339,0.11891788064848897,0.11301242920713446,0.04601572323546238,0.052855993206659235
49,17904.15943909804,669949.1810030801,5,0.6496902728270624,13,0,0.9391958616345015,0.18086666265224613,0.274959590516463,0.29182118154366243,0.07982229320232044,0.07883281761730422,0.09369745446800375
39,35500.88453547505,682698.5047758368,4,0.5974268372018392,3,1,0.16962409303157244,0.38154860246464123,0.18024716200613417,0.17056284844000824,0.12347121018363823,0.09947242687782218,0.044697750027755875
61,11999.544560403689,68453.16942604273,4,0.29063101920964646,12,0,0.7245220023342929,0.6825068724338614,0.13353325462780444,0.0823309403824591,0.08977346505917808,0.011855467496697143,0.0
69,22156.60937172934,382255.91465640464,15,0.3688827565546194,26,0,0.36708274708724664,0.3722811246012916,0.23204036733734024,0.13537531755972462,0.1228737241483615,0.0794292657654543,0.05800020058782781
48,35983.81573886053,612047.0796577557,13,0.43142533912891756,6,1,0.2409520426369428,0.4323900363031257,0.21938863673629544,0.15264810798805362,0.12741599470894216,0.03485824629846994,0.033298977965113184
18,6465.945459996009,177704.46119681405,20,0.660293652995867,23,0,0.4721967027581214,0.14175319204643366,0.2717445639784937,0.2688958735611244,0.09596275911645673,0.0916454742816715,0.12999813701581997
32,40873.66648280983,26284.772337607064,6,0.4210903590863765,24,0,0.0025535882680637334,0.34777239307794666,0.26071133750667197,0.13442924301853418,0.14657731185738856,0.08377569912378796,0.026734015415670612
39,10467.019759210718,868146.6487286567,27,0.773424060648059,7,1,0.2231149585386668,0.15358881632035631,0.30110978105305797,0.22787924903911383,0.08607044470544893,0.10930088327312766,0.12205082560889524
66,19342.516085049614,848668.6756187098,3,0.31810364824118487,3,1,0.21484601163625383,0.4082254480972918,0.20407536428897133,0.12370519649586631,0.16958913816852317,0.07468336718055676,0.019721485768790716
42,30486.457663412995,998647.8849342207,10,0.6356184964001849,23,0,0.15031155126776297,0.2575808801085948,0.2790770552924089,0.20447931764669147,0.11051344446794689,0.07735094812186691,0.07099835436249101
68,24682.592856060415,573945.3222006694,24,0.42404355605422817,27,0,0.9032083249834054,0.46531448959865457,0.19690712608923744,0.13861856253043603,0.12481769005556913,0.07042534854694074,0.0039167831791619345
45,42421.420979109476,493293.58056269237,16,0.5980964853487436,11,0,0.5173819588480452,0.4312556344098498,0.1929462166887579,0.12235907591578032,0.12802979509952378,0.09118723990490447,0.0342220379811838
60,38463.27499402049,835427.9612678818,18,0.4216621568378941,2,1,0.39508852235663283,0.33983247704341357,0.1871032224864693,0.15522302314021327,0.21514476791979062,0.07311030551169896,0.029586203898414255
50,28027.795379525072,984460.9579738653,6,0.542496806697513,25,1,0.48155339712726,0.3640307272326471,0.2082497698678477,0.13120171263677935,0.17152437502741588,0.08797000318414355,0.03702341205116642
39,15158.22748027783,290320.6039335662,24,0.327773616743823,3,0,0.927069116051185,0.31775811324144265,0.2545760015062054,0.1616984592822802,0.11650787685891106,0.10206539697193992,0.047394152139220935
56,14028.045783869795,408234.6208219565,15,0.4229658928296246,13,0,0.46074813499437184,0.38194024052080006,0.18198270115980286,0.13738120189901112,0.19132212913730728,0.06464126177991059,0.04273246550316803
34,45932.18646188873,500419.49583508173,12,0.5003320583442212,11,1,0.48935312540758524,0.4324280131871613,0.21527682024718045,0.19120565077064872,0.11609856241418717,0.04499095338082238,0.0
62,32058.792143293576,427247.1962317044,15,0.0755065587135531,19,1,0.20508135776637493,0.6941352120859825,0.08246331252712066,0.07881054500232888,0.09990877325637082,0.027509162533644892,0.017172994594552328
60,32787.940639824505,725391.2461589444,1,0.5893739573077438,22,0,0.8575465899368448,0.35882286045454975,0.1926816261792428,0.1449924255816279,0.21215914217681844,0.06728063337660199,0.024063312231159106
29,29596.998590911433,42590.953970313094,28,0.7245027896235214,28,1,0.34222644530486657,0.15628147155382466,0.37601603473806916,0.21327631836246747,0.0813488521828756,0.09275558076560482,0.0803217423971583
20,36441.207468798,70668.19030807847,26,0.7589348095905656,2,1,0.4287161758478628,0.24090189007646023,0.30458876915172944,0.18195020581060187,0.09403943994155133,0.08226380823882216,0.09625588678083509
65,29780.376925761477,31337.46067672627,19,0.03387864138930097,14,0,0.7689678431033737,0.7080439367876763,0.05675375990308097,0.09197379668138206,0.10589433600542064,0.037334170622439905,0.0
47,33462.42445970392,327726.956682071,29,0.774236409727698,2,1,0.37875144844067377,0.14894672617930388,0.28596944695883836,0.22618925896848852,0.11961883251092018,0.09400306532917045,0.12527267005327866
66,25973.066395852034,717015.0376639415,22,0.20686057641100872,12,0,0.8124559504031124,0.7248538949211253,0.11598481794315739,0.08482865246583496,0.04088900646492078,0.03344362820496179,0.0
37,29114.695973388832,756609.6897379919,15,0.613653021617245,15,0,0.3558303786676609,0.27647396542182134,0.31481300691855796,0.16824675001149442,0.06005909329450834,0.09274825844346156,0.0876589259101564
42,13894.36272051413,469628.8806423652,2,0.331112086326121,23,1,0.727012454699724,0.45060266166060753,0.14031873977291653,0.16318694192450925,0.1505020945039226,0.08116863390865735,0.014220928229386684
27,25884.653563160515,688228.0421776911,25,0.7336687812058321,7,1,0.03571094902814309,0.12220206574560959,0.39377882616587934,0.2593195220912776,0.08085105983803875,0.07350306782758767,0.07034545833160707
51,47450.08492081834,134658.9266241852,0,0.06009577072276934,27,0,0.6078796438735548,0.7413826598563984,0.13065270348369779,0.0,0.07998781249259611,0.04797682416730767,0.0
32,37256.63132205,661821.597989107,22,0.5548351000450797,14,0,0.31885377061487585,0.42166882038296244,0.16597374799019576,0.14960353004611696,0.1525885329874916,0.09414284398701242,0.016022524606220927
33,39763.200354873465,354917.84036470717,25,0.4065892646116416,23,0,0.678542029790759,0.4189800501775582,0.26101197145175314,0.13326248373845026,0.11546893089174924,0.04756970604542924,0.023706857695059813
50,23017.46691233627,893889.7627221915,19,0.4319132307112564,23,1,0.3871869764138588,0.36570242343051074,0.25086824605838487,0.1316128090442907,0.17473220709491066,0.07708431437190305,0.0
39,15585.926987968884,468892.9855087839,19,0.4662980421979837,29,1,0.6410423182678943,0.3092288377256136,0.24300172363398317,0.18041341861840368,0.1626257592840973,0.07468531236232313,0.030044948375579097
22,26634.64709406147,215268.77403285983,20,0.6033907796620601,12,0,0.4370787582896788,0.24232300254649736,0.31519881947290795,0.18728792761359722,0.05984877069328209,0.07615360374140204,0.11918787593231324
61,2613.010751433734,812451.131720594,11,0.3730456626481963,28,0,0.4577140514982325,0.42891520389142773,0.20637617090180077,0.15303325488241085,0.11195890364317802,0.08073439355587603,0.018982073125306656
26,47300.52565074577,619116.4173518401,15,0.8843021067849671,29,0,0.3340007188265939,0.2282033571389792,0.3275439967083554,0.17455766503551384,0.08695887476388865,0.12977948655581428,0.052956619797448715
19,7763.514844635192,38663.38617809994,12,0.8163551549830963,20,0,0.08346929518195723,0.15802397987019107,0.24135863491760415,0.2253571250396637,0.1285585153009618,0.12930167315060362,0.11740007172097561
43,27642.610006678075,275635.37001619453,23,0.6754151818431672,16,0,0.9392070170650174,0.1464927316435688,0.36554113917583386,0.16540687749727892,0.13475799851883638,0.11444902016041364,0.07335223300406855
37,28599.971305510404,698902.571894143,28,0.4251079824604035,8,0,0.36651720355462036,0.4219806845241508,0.25417833739611606,0.10418756492519388,0.1397005820085492,0.07995283114598997,0.0
62,41745.72123579703,615084.9664876834,14,0.19028250833761237,10,0,0.9629802480652716,0.6769235713074232,0.09956624458134947,0.0,0.17143009694893002,0.0372140863298031,0.014866000832494343
24,10214.388904198522,4060.586286875667,12,0.9047392920610842,21,0,0.3524847275980618,0.2160784778810916,0.347641085212148,0.19276757513175727,0.08623744145985383,0.06427311787013738,0.09300230244501183
24,15492.540428657696,117646.22781423506,15,0.551599905952918,26,0,0.7507896749485081,0.37386078450722565,0.1522720854671228,0.18480528878914376,0.17462631766694886,0.09692756323064644,0.01750796033891261
64,7691.779408461719,16639.464201950283,22,0.34731114372023825,11,0,0.5255407311257162,0.39339937690782084,0.17468192549032371,0.19447165476249295,0.16607299518135732,0.07137404765800513,0.0
54,20496.011194299263,810672.0567624114,12,0.46435462423767626,2,0,0.18064373322469496,0.39403751137739246,0.24671025926570353,0.15250379328159788,0.09543820695296122,0.07040256628974667,0.04090766283259829
39,5736.573591117883,335153.1426223207,21,0.5828167257187523,17,1,0.3192110358872725,0.42426283950067534,0.13162888856461608,0.1852707991102179,0.16023616900057774,0.07309690199787634,0.02550440182603652
73,10629.00415158802,586729.0784146886,19,0.3615961268043464,22,1,0.6239070328578965,0.4058124727139718,0.19328546848836395,0.1426236633646832,0.15067305383418508,0.08987509211959528,0.017730249479200634
24,36216.07397022941,547111.319738281,1,0.9076345801717938,28,1,0.29537118270748597,0.16744871508745665,0.3697248745392972,0.2028330375069557,0.0986030142210543,0.10477092291506292,0.05661943573017317
60,9300.557155997756,795832.6589504415,10,0.5448623704999846,2,1,0.8659659535008205,0.36004600256608066,0.24100991840281474,0.17719526403387129,0.1393142473764475,0.0543499497602213,0.028084617860564424
72,27946.132455463492,269636.165216676,7,0.17614054035289956,17,1,0.44433516708296994,0.7466069653857442,0.06462555857454706,0.03138004103239823,0.12180854769079096,0.02648349291507185,0.009095394401447713
26,22548.656690519038,697325.7703179157,0,0.8466460880437784,17,0,0.0752087903519918,0.22310824888918307,0.2707504069172788,0.23893451046194314,0.1008965693738678,0.07353567926779267,0.09277458508993434
46,36627.54373198757,992858.7751846297,1,0.7663211212212605,24,1,0.5950084216966989,0.14070792512247843,0.30044746805056893,0.2693812718324999,0.05435234387180972,0.1285222478660891,0.10658874325655397
19,18159.89434033545,771906.2434000892,19,0.9989882896690929,12,0,0.9766606372101422,0.14818884907958693,0.37371522045212724,0.21344390917322753,0.10525387596864887,0.05558117098357991,0.10381697434282969
67,4223.058467146086,763417.8142206718,23,0.34917896714721885,24,0,0.3514547692857177,0.35017660232074865,0.1838921601174483,0.20794630317254367,0.16659071158357402,0.08349515245474001,0.007899070350945296
45,46172.060875098105,178692.95228631332,17,0.7357710070006152,19,1,0.48661709230199235,0.23806279945065625,0.2997906870542822,0.22238054636879076,0.05670054494305528,0.12130376802208039,0.0617616541611352
34,34992.57701165967,896485.2726424965,8,0.6407156014060029,25,1,0.9901503403850398,0.15693596542653793,0.34951571330677217,0.25547745079999834,0.08740680952271086,0.09513250798415711,0.05553155295982353
63,20019.910950055528,145741.1758739777,24,0.1797882006246247,28,0,0.31126066214956327,0.704168266659544,0.07010600606175442,0.08711524783407584,0.0952059223293283,0.04272618879726306,0.000678368318034312
31,34829.2735910905,145422.85909543984,14,0.6081467780926483,13,1,0.8803787251861742,0.22868535776600055,0.2772353127918811,0.1749701966499477,0.14090163201824915,0.07659970003713855,0.10160780073678291
49,4760.236173517555,609560.8219048099,13,0.691081598049185,25,1,0.3933504265636626,0.20046512793397928,0.3185864558056264,0.15185338285403244,0.07885256437538574,0.13594038783863002,0.11430208119234618
63,30208.82785583469,409979.72588656686,1,0.34753597596725794,15,0,0.9521015357104221,0.393168954213356,0.16471791986635925,0.1663520513686932,0.18510631892535023,0.08185537325567392,0.008799382370567491
32,18701.23503410663,518646.28942166927,12,0.4653995557206799,21,1,0.77052527930763,0.43447359555420045,0.1601572701769899,0.16311334013209522,0.19414248498649453,0.048113309150219934,0.0
38,8544.088711116885,690722.8942289688,18,0.6639095956122585,10,1,0.7279023831125928,0.20541116091559392,0.3158868985117399,0.23113765646122778,0.08898838053975394,0.05276040220975237,0.10581550136193224
18,36820.75215808723,501166.62856317207,2,1.0,4,1,0.8486879268829328,0.22069010164764932,0.28164206446468704,0.21726394656270767,0.10796152475057111,0.0635056996252681,0.10893666294911686
52,33251.67300245497,124160.18654781081,17,0.39254900447551266,6,1,0.2210637550851846,0.3357949340129165,0.23313158951697144,0.13059242162786505,0.18337957100580068,0.08419736439791953,0.032904119438526974
37,6334.161885686103,32913.76866117368,9,0.7661313256215195,16,1,0.4521881045125864,0.24239792077459446,0.24816707596175444,0.19272000015512306,0.09877017352829606,0.13101365195949383,0.08693117762073826
19,9529.142732958113,488513.639995753,17,0.6025407920730375,6,1,0.40055459798183224,0.25551658328611093,0.3014028946336887,0.2120478129315857,0.09263694295166572,0.07570819103525615,0.06268757516169289
35,10762.095690142769,907471.0268385046,21,0.8866535397501882,28,0,0.6824504201904001,0.2604611013299926,0.3079587139124722,0.15964416005406695,0.09902464129682467,0.09282515836031434,0.08008622504632931
20,11525.889141102596,485741.35661685426,2,0.753501495248086,6,1,0.5678213805004708,0.23212014887717777,0.32587840789045325,0.14273906485008536,0.10673988092314354,0.1365007387366002,0.05602175872253987
49,7116.0657830502905,796596.2414079081,20,0.6322872835201266,26,1,0.434989238912728,0.14221090434500117,0.3385800451851083,0.17297327087817813,0.10034046461099129,0.16081947193605506,0.08507584304466605
53,17801.577150206744,326678.1038095122,10,0.13056373077954014,21,0,0.07519284770175638,0.7265997088443976,0.05312143006781675,0.09677272023035503,0.11939043909635029,0.004115701761080307,0.0
43,24501.073954040086,658092.5609396679,22,0.6545541661957178,21,0,0.4045986661677845,0.21296214027401428,0.29181816535601796,0.23063071652549663,0.0775546918898044,0.09725901130967418,0.08977527464499252
48,30988.190969240837,119778.37988356099,15,0.6816698180166384,17,0,0.8078933569345047,0.20263430287621426,0.31257836499496217,0.2265001748687382,0.07860448948287446,0.09193665597743125,0.08774601179977963
23,1643.5353117867526,354461.6202958866,12,0.7648842337652402,4,1,0.1276023083151414,0.1953248087617092,0.25976264544551664,0.2532044460055425,0.07472710525471506,0.10880841653559717,0.10817257799691936
36,2226.7804756347477,448238.84655539645,20,0.758770540798318,17,1,0.9739238788871947,0.16419783313775996,0.35982011991622537,0.17986461855496516,0.11475951385339811,0.07396745548883188,0.10739045904881955
68,30740.325229071987,123087.85340327055,16,0.22494792799404673,23,0,0.45628859855200066,0.7162809050731446,0.13619926188014264,0.021480039681811496,0.10675135209510267,0.01928844126979854,0.0
30,24110.511757984455,428645.56931518274,5,0.40174755027015563,7,1,0.9228249645983715,0.430300700933154,0.1979340953830953,0.12469573995054761,0.16474169594657662,0.06845247654399263,0.013875291242634032
41,49831.509556178986,551530.6529322829,13,0.6484998494637846,7,0,0.47661963815144837,0.10814284082644658,0.34028334482208245,0.2296148191041497,0.12641604030353046,0.14533191925448366,0.050211035689307175
27,14688.459838797235,731525.6152685815,2,0.6962608204688009,24,0,0.25681916580565234,0.19041980820656967,0.24856647609831936,0.17763289476507885,0.1317969746654065,0.12260472375524892,0.12897912250937676
32,31657.797166320415,148410.12338263716,1,0.761917218211682,18,1,0.5168703516517602,0.14893311613405613,0.2912772073202824,0.2520989080638404,0.10093326706484107,0.10932693384391155,0.09743056757306848
49,44220.66580965966,54957.874650066406,8,0.7259653745619471,19,0,0.6750548307334661,0.2472439835866638,0.29323657612736126,0.19702051276265686,0.09382950119430328,0.11148669683532889,0.057182729493685955
41,23843.360780117982,964459.2682795124,4,0.4523099252746645,20,1,0.1152925720557787,0.4184104392458344,0.16811431542139765,0.11027710095373285,0.1810977577306275,0.0776801884894367,0.04442019815897092
20,48100.500490717255,245705.09248467564,6,0.6091065385707022,9,0,0.7515215980912536,0.11666180110817076,0.3468278078942258,0.2308910887105586,0.0776265284865538,0.0709737180149552,0.15701905578553596
57,40178.45549586922,461919.2934106374,23,0.32852287860150886,5,0,0.9367135596314982,0.38112584048849396,0.25464351119716555,0.11813577746260134,0.1495262483373523,0.0690728944115472,0.027495728102839817
46,36558.90059682255,692030.6951531133,1,0.6974385047170917,29,0,0.024067038357605375,0.18416705793285165,0.2365333935230364,0.22231318924081467,0.11177563555924289,0.08090704290499397,0.16430368083906036
47,43930.849449516354,525788.8435355464,16,0.5477838692435169,4,1,0.26477366462727625,0.45258777796778143,0.18477548150835646,0.10508333452405942,0.12793872865177774,0.06963019530198043,0.059984482046044514
19,13401.135757849917,809579.2609149847,21,0.8414174507008466,23,1,0.13767026426100648,0.2456786710235361,0.28605358241260614,0.19968617426708252,0.08863558263915351,0.11771955748927625,0.06222643216834549
21,44709.252882468696,869182.8639805104,7,1.0,11,0,0.9462329004445271,0.1885587624295923,0.3068467541277739,0.22180229233402993,0.07178323793745107,0.09811875255394488,0.11289020061720792
62,34206.01496363429,328201.7505376175,27,0.2493757705454842,24,0,0.31401876372236504,0.7351692056672515,0.07468416954762011,0.050189929602338326,0.1294131185860222,0.010543576596768018,0.0
46,4745.756438563842,580194.9032479769,14,0.6681542673771261,8,1,0.5826017407523671,0.23887827523856864,0.32692029997611904,0.16499766577064354,0.09751688104682647,0.10960434956331754,0.06208252840452487
38,38399.08210219448,608407.9219394797,5,0.6032837874503554,6,1,0.8342288233689691,0.1815945235405164,0.26992811791841653,0.21489165971796462,0.1207609763323799,0.0989959950772239,0.11382872741349871
30,3595.3538748757956,373617.772310308,23,0.655126791920358,7,1,0.9666226101597636,0.17691381565205522,0.2930692049354007,0.17617589489444951,0.09560126564645462,0.15967604460868687,0.09856377426295287
62,10935.691259073117,292812.85510478436,7,0.033228262978567014,29,0,0.56548628333417,0.6661203195960221,0.1224179713897734,0.05570100745447874,0.08910757394918527,0.04259994282250116,0.024053184788039174
45,45782.187754248895,367999.66144809604,25,0.4127010573844001,21,1,0.2826556527573446,0.33842688089353046,0.22197810706141416,0.15459880944338442,0.14937971432075134,0.08692183408505422,0.04869465419586545
67,33746.17992074726,799557.377199186,7,0.44429976033774765,7,0,0.7846759807288776,0.39186398729357774,0.2583263496078139,0.10763917010565223,0.11790284860381597,0.10597966637900365,0.018287978010136596
54,11994.538362579087,795779.0016383862,3,0.4705428988691098,7,1,0.09851507346853383,0.4213204642447022,0.17090532172497763,0.19438996305968545,0.14734023532398843,0.06325600928273746,0.002788006363908905
72,4160.027830857092,201299.3485600898,26,0.08609426377788137,25,0,0.9394336228961874,0.6762484538501967,0.12177197079764175,0.04367970314527602,0.1582998722068856,0.0,0.0
55,12525.044661788836,561253.820794501,7,0.3571271395309875,6,0,0.5519741952717797,0.3486074214735468,0.2735950464412109,0.11845931792899649,0.1406412455593943,0.08591775024444283,0.03277921835240854
30,41220.757728363125,577130.4505217813,10,0.46579703852575505,13,0,0.6545765141741385,0.4444780971768713,0.1912090265273231,0.11317523810046867,0.13770344137762533,0.084749940796939,0.02868425602077245
27,44527.774405779855,514744.4939556894,3,0.7436899576277841,17,1,0.30712069487206084,0.14700569813692088,0.3464057266046389,0.20624562565054563,0.053675124450649286,0.1221967453094348,0.12447107984781058
23,12301.775235079172,85240.29779615394,19,0.8394320445427568,17,0,0.9308076538529837,0.22209903107644555,0.2977896652106927,0.1916459208991445,0.06146903147677879,0.07307976686885967,0.15391658446807868
73,42867.03995230479,751089.5304423859,24,0.49866223170012525,17,0,0.6086723455998135,0.4485235931262751,0.23050871674085688,0.1243346113205301,0.08627460684783439,0.06687644619471651,0.0434820257697869
74,9278.260481127663,941694.8315016595,24,0.45789384817314716,20,0,0.09947214991950148,0.3760238750183587,0.17659939313633002,0.1846358039880674,0.17521706095001627,0.06079378016108846,0.026730086746139
20,27183.857014109584,378353.603261912,21,0.6023464147914906,28,0,0.16356574733628715,0.22985365802261534,0.2708605351192445,0.21836943352300253,0.06338903864017853,0.11112252933262803,0.1064048053623311
34,29882.717809608203,55379.13414795792,19,0.6245476368187106,24,1,0.2203210287124283,0.16495137167929913,0.3301765283191688,0.17476009992346325,0.13360848277162332,0.12143203099205623,0.07507148631438915
48,45564.08239399394,434259.76018686395,19,0.48747385861933196,11,0,0.32901261378393265,0.3045357600183933,0.30154907051489876,0.16456903879520668,0.1103427327878721,0.09281289766540582,0.02619050021822339
70,16523.45152511722,896508.2351115315,1,0.178581411495875,28,0,0.13538204330945602,0.7600959313361705,0.11109814702964875,0.005936929314145341,0.11050932806306081,0.012359664256974705,0.0
70,16465.067675039812,920328.5766270387,8,0.15432438956646524,17,1,0.39685147034186397,0.6800587287204937,0.07258709767374592,0.06733786948093196,0.15196772367692912,0.028048580447899336,0.0
60,49738.452644740464,659059.8504959515,27,0.36867279420650023,3,0,0.733314661265906,0.3912352168737856,0.1653431399788702,0.13258144794236523,0.19847393227436472,0.07626413787605274,0.03610212505456155
56,43125.49052203245,214718.72754289213,16,0.2741079553274603,1,0,0.3317775090046472,0.7464150565835121,0.07364744144747574,0.03621193480982914,0.1261735931266801,0.017551974032502953,0.0
53,30129.365211863544,844890.0678262903,11,0.5512267696027603,23,1,0.23407905920227956,0.3631074370436889,0.1926721981811357,0.1692429376919748,0.20381418917651578,0.06817800708875364,0.002985230817931213
73,31175.940257757175,334876.29347953375,16,0.4692064727223794,16,1,0.7405210369587861,0.4667044383880024,0.16328250942115932,0.12420321739594309,0.1375154555079538,0.07092437628812223,0.03737000299881903
69,19312.9423247419,138841.64254798525,26,0.41809654887624514,13,0,0.6562334322936318,0.34782904919871616,0.199484085632766,0.17880349944034246,0.12634901932549492,0.1060222630917131,0.04151208331096728
60,35318.87152402138,113743.01941372434,20,0.025579757098135647,8,0,0.21585790076521238,0.7716777820345367,0.08482370487531558,0.05259611553735443,0.08561557991920887,0.0,0.005286817633584313
67,35257.802655339154,279287.49579416565,20,0.16564917023033654,21,0,0.49451545695831844,0.7018971442834756,0.13366784704116721,0.044791283189813375,0.10691669729146451,0.012727028194079427,0.0
